recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
9,3) $200 - $350,333.52,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.06
9,2) $100 - $200,163.15,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.06
9,1) $0 - $100,75.03,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.06
6,3) $200 - $350,209.88,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.06
4,1) $0 - $100,88.19,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.06
1,2) $100 - $200,172.48,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.06
8,4) $350 - $500,419.13,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.06
3,3) $200 - $350,292.79,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.06
11,4) $350 - $500,441.6,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.06
2,1) $0 - $100,56.46,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.06
4,1) $0 - $100,42.63,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.06
10,2) $100 - $200,183.57,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.06
11,1) $0 - $100,31.45,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05358658008658008
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,1,81.01,1,0.05261590993286038
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05261590993286038
4,1) $0 - $100,32.13,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,1,0.05
10,2) $100 - $200,103.48,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.05
1,4) $350 - $500,385.9,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.05
2,2) $100 - $200,184.31,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
11,2) $100 - $200,154.33,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.05
6,2) $100 - $200,189.26,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.05
1,4) $350 - $500,487.37,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.05
3,2) $100 - $200,185.22,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
11,2) $100 - $200,103.05,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
1,1) $0 - $100,82.81,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,109.0,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
2,1) $0 - $100,81.45,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
11,2) $100 - $200,103.05,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
6,3) $200 - $350,206.94,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,168.54,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.05
7,3) $200 - $350,267.54,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.05
9,3) $200 - $350,333.18,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
7,2) $100 - $200,153.65,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
1,1) $0 - $100,40.02,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
6,2) $100 - $200,169.31,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
12,1) $0 - $100,95.43,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
12,1) $0 - $100,35.19,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
1,4) $350 - $500,380.75,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.05
10,1) $0 - $100,87.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
6,2) $100 - $200,138.54,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.05
8,4) $350 - $500,425.07,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.05
11,2) $100 - $200,195.15,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.05
7,1) $0 - $100,74.12,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
2,3) $200 - $350,249.3,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
3,3) $200 - $350,297.74,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
6,2) $100 - $200,136.26,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,183.04,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
9,2) $100 - $200,198.23,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
6,2) $100 - $200,195.05,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
11,4) $350 - $500,371.84,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,108.54,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
1,1) $0 - $100,82.61,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
8,2) $100 - $200,199.63,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
11,1) $0 - $100,58.32,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
1,1) $0 - $100,87.53,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
12,4) $350 - $500,351.06,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.05
4,1) $0 - $100,97.03,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,152.35,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.05
4,3) $200 - $350,249.16,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
9,2) $100 - $200,130.25,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
9,2) $100 - $200,128.14,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.05
9,2) $100 - $200,131.55,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
9,3) $200 - $350,285.41,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.05
1,1) $0 - $100,82.09,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
10,3) $200 - $350,333.06,0,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.05
1,3) $200 - $350,284.63,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.05
4,1) $0 - $100,31.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
1,3) $200 - $350,210.21,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.05
1,1) $0 - $100,82.46,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
1,4) $350 - $500,382.04,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
9,2) $100 - $200,133.01,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
1,1) $0 - $100,87.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
10,1) $0 - $100,43.84,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
9,2) $100 - $200,199.18,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
5,4) $350 - $500,458.37,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
5,4) $350 - $500,462.25,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.05
12,2) $100 - $200,169.94,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
4,1) $0 - $100,73.43,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
9,2) $100 - $200,132.06,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.05
1,1) $0 - $100,82.66,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
11,3) $200 - $350,288.92,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.05
4,1) $0 - $100,30.97,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
4,4) $350 - $500,432.66,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.05
12,1) $0 - $100,87.82,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,124.17,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
2,4) $350 - $500,488.27,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.05
7,3) $200 - $350,311.57,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.05
1,1) $0 - $100,40.08,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
12,4) $350 - $500,385.02,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.05
11,2) $100 - $200,198.39,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
7,2) $100 - $200,158.18,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.05
7,2) $100 - $200,133.02,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.05
10,2) $100 - $200,124.62,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.05
10,2) $100 - $200,100.42,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.05
3,3) $200 - $350,325.84,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,1,0.05
7,4) $350 - $500,350.22,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.049999999999999996
3,3) $200 - $350,282.29,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.049999999999999996
2,3) $200 - $350,312.37,1,0,Rural,0,Web,No E-Mail,1,0,0.0,0,0.049999999999999996
10,4) $350 - $500,350.58,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,1,0.049999999999999996
9,3) $200 - $350,202.99,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.049999999999999996
8,4) $350 - $500,407.57,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.049999999999999996
9,3) $200 - $350,202.33,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.04000000000000001
12,3) $200 - $350,229.38,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
12,1) $0 - $100,57.68,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
9,3) $200 - $350,258.26,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
12,3) $200 - $350,215.7,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
12,2) $100 - $200,157.47,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,3) $200 - $350,283.25,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
4,1) $0 - $100,44.89,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
9,3) $200 - $350,283.23,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
11,4) $350 - $500,371.86,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
7,3) $200 - $350,289.15,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
11,3) $200 - $350,215.38,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,67.15,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.04
10,2) $100 - $200,110.29,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
9,2) $100 - $200,127.99,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.04
2,1) $0 - $100,83.91,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
4,3) $200 - $350,344.22,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
7,3) $200 - $350,295.16,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
12,2) $100 - $200,146.73,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,2) $100 - $200,178.31,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
9,4) $350 - $500,404.03,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
10,1) $0 - $100,92.29,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,60.56,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
9,4) $350 - $500,436.26,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.04
2,3) $200 - $350,334.64,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,1) $0 - $100,57.05,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
9,3) $200 - $350,203.83,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,3) $200 - $350,289.44,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.04
4,4) $350 - $500,434.06,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
2,2) $100 - $200,186.89,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
2,2) $100 - $200,175.92,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.0,1,0.04
7,3) $200 - $350,268.86,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.04
6,4) $350 - $500,444.75,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
3,1) $0 - $100,75.97,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,4) $350 - $500,430.04,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
10,2) $100 - $200,167.9,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
2,1) $0 - $100,47.65,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,170.23,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
1,3) $200 - $350,201.01,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,162.44,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,202.32,1,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,1,0.04
1,3) $200 - $350,259.43,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
4,3) $200 - $350,345.57,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
3,2) $100 - $200,106.18,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
5,2) $100 - $200,115.89,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
11,1) $0 - $100,95.4,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
9,4) $350 - $500,440.98,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.04
5,2) $100 - $200,169.07,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.04
12,2) $100 - $200,145.51,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
12,1) $0 - $100,89.49,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
9,3) $200 - $350,257.13,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.04
10,2) $100 - $200,109.52,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,102.5,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
12,1) $0 - $100,30.74,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
10,2) $100 - $200,134.75,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
3,4) $350 - $500,365.47,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
8,1) $0 - $100,36.36,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
2,2) $100 - $200,157.72,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
8,3) $200 - $350,281.94,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.04
4,3) $200 - $350,291.54,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
12,1) $0 - $100,34.96,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
9,4) $350 - $500,441.96,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.04
4,3) $200 - $350,323.56,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,107.63,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
1,3) $200 - $350,240.5,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,247.02,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
12,1) $0 - $100,88.94,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
10,3) $200 - $350,254.34,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,4) $350 - $500,402.46,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
12,1) $0 - $100,88.86,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.04
2,4) $350 - $500,405.67,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
6,3) $200 - $350,226.48,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
12,3) $200 - $350,213.65,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.04
1,1) $0 - $100,65.91,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,178.3,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
11,4) $350 - $500,364.98,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
6,2) $100 - $200,196.56,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,3) $200 - $350,203.84,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0,1,0.04
3,4) $350 - $500,392.96,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,158.23,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.04
1,1) $0 - $100,43.53,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
2,1) $0 - $100,46.05,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
1,3) $200 - $350,200.26,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
12,3) $200 - $350,208.12,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,1,0.04
12,1) $0 - $100,55.03,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
12,3) $200 - $350,291.07,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
6,3) $200 - $350,290.33,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
3,2) $100 - $200,144.75,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
6,3) $200 - $350,200.59,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,67.34,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
8,4) $350 - $500,472.32,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
4,4) $350 - $500,430.36,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,1,0.04
10,2) $100 - $200,145.12,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
5,2) $100 - $200,109.54,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
8,4) $350 - $500,364.01,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
6,2) $100 - $200,184.9,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.04
9,4) $350 - $500,446.57,1,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.04
7,4) $350 - $500,370.57,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
3,1) $0 - $100,50.02,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0,1,0.04
10,2) $100 - $200,167.66,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
12,2) $100 - $200,151.95,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
2,4) $350 - $500,428.38,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
11,2) $100 - $200,162.83,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.04
9,1) $0 - $100,75.93,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,43.3,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
5,2) $100 - $200,115.7,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.04
1,1) $0 - $100,88.04,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,4) $350 - $500,483.92,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,2) $100 - $200,101.44,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
2,2) $100 - $200,157.8,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
9,1) $0 - $100,57.01,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
4,4) $350 - $500,384.69,1,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
3,2) $100 - $200,162.97,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
7,2) $100 - $200,160.01,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
5,4) $350 - $500,393.04,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.04
9,3) $200 - $350,283.04,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.04
8,2) $100 - $200,198.54,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.04
5,3) $200 - $350,222.07,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
12,1) $0 - $100,88.38,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
10,1) $0 - $100,92.46,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,2) $100 - $200,104.92,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,42.67,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.04
4,3) $200 - $350,328.59,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
8,2) $100 - $200,153.85,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.04
4,3) $200 - $350,341.63,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.04
8,3) $200 - $350,294.2,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.04
4,1) $0 - $100,48.83,0,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.04
1,4) $350 - $500,417.98,0,1,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.04
5,4) $350 - $500,467.83,1,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.04
11,4) $350 - $500,482.18,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.04
9,4) $350 - $500,429.06,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.0,1,0.04
2,2) $100 - $200,141.22,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.04
2,2) $100 - $200,186.89,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
8,4) $350 - $500,371.78,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.04
1,1) $0 - $100,43.03,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.04
9,1) $0 - $100,42.44,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,1,0.04
4,1) $0 - $100,84.75,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,1,0.039999999999999994
10,4) $350 - $500,361.8,1,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.039999999999999994
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,1,0.03865274201102318
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.03865274201102318
